SN,NIN,Facility_Name,Facility_Type,State,District,Taluka,Block,Activity Name/Health Day Name ,Activity_Date,Event_name,Year
563,1125168144,"Rajkiya Homeopathic Aushdhalaya, Nawadih",SubCentre,Jharkhand,Bokaro,BERMO,BERMO,yoga,(28th March 2024),Yoga,2024
570,1125168235,"Rajkiya Ayurvedic Aushdhalaya, Gowakola",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,dietics and nutrition awareness ,(23rd March 2024),Community meeting,2024
575,1125173664,"Rajkiya Ayurvedic Aushdhalaya,Nala",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga session at hwcnd school ,(2nd March 2024),"School visit,Yoga",2024
576,1125173664,"Rajkiya Ayurvedic Aushdhalaya,Nala",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga session ,(3rd March 2024),Yoga,2024
577,1125173664,"Rajkiya Ayurvedic Aushdhalaya,Nala",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga session ,(5th March 2024),Yoga,2024
578,1125173664,"Rajkiya Ayurvedic Aushdhalaya,Nala",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga session ,(11th March 2024),Yoga,2024
579,1125173664,"Rajkiya Ayurvedic Aushdhalaya,Nala",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga session ,(13th March 2024),Yoga,2024
580,1125173664,"Rajkiya Ayurvedic Aushdhalaya,Nala",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga session ,(14th March 2024),Yoga,2024
581,1125173664,"Rajkiya Ayurvedic Aushdhalaya,Nala",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga session ,(15th March 2024),Yoga,2024
582,1125173664,"Rajkiya Ayurvedic Aushdhalaya,Nala",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga session ,(23rd March 2024),Yoga,2024
583,1125173664,"Rajkiya Ayurvedic Aushdhalaya,Nala",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga session at ayush gram,(31st March 2024),Yoga,2024
584,1125173664,"Rajkiya Ayurvedic Aushdhalaya,Nala",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga session,(30th March 2024),"Yoga,Other
",2024
585,1125173664,"Rajkiya Ayurvedic Aushdhalaya,Nala",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga session,(29th March 2024),Yoga,2024
631,1125173755,"Rajkiya Ayurvedic Aushdhalaya, Saraskunda",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga ,(4th March 2024),Yoga,2024
632,1125173755,"Rajkiya Ayurvedic Aushdhalaya, Saraskunda",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga session ,(5th March 2024),Yoga,2024
633,1125173755,"Rajkiya Ayurvedic Aushdhalaya, Saraskunda",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga,(15th March 2024),Yoga,2024
634,1125173755,"Rajkiya Ayurvedic Aushdhalaya, Saraskunda",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga ,(11th March 2024),Yoga,2024
635,1125173755,"Rajkiya Ayurvedic Aushdhalaya, Saraskunda",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga,(21st March 2024),Yoga,2024
636,1125173755,"Rajkiya Ayurvedic Aushdhalaya, Saraskunda",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga ,(16th March 2024),Yoga,2024
637,1125173755,"Rajkiya Ayurvedic Aushdhalaya, Saraskunda",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga,(19th March 2024),Yoga,2024
638,1125173755,"Rajkiya Ayurvedic Aushdhalaya, Saraskunda",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga ,(20th March 2024),Yoga,2024
639,1125173755,"Rajkiya Ayurvedic Aushdhalaya, Saraskunda",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga ,(23rd March 2024),Yoga,2024
640,1125173755,"Rajkiya Ayurvedic Aushdhalaya, Saraskunda",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga ,(27th March 2024),Yoga,2024
641,1125173755,"Rajkiya Ayurvedic Aushdhalaya, Saraskunda",SubCentre,Jharkhand,Jamtara,NALA,NALA,yoga ,(28th March 2024),Yoga,2024
680,1125631281,"Rajkiya Ayurvedic Aushdhalaya, Bermo",SubCentre,Jharkhand,Bokaro,BERMO,BERMO,School camp,(13th March 2024),School visit,2024
688,1125635365,"Rajkiya Ayurvedic Aushdhalaya, Saram",SubCentre,Jharkhand,Bokaro,GUMIA,GUMIA,Ayush gram camp Hosir ,(7th March 2024),Health talk,2024
689,1125635365,"Rajkiya Ayurvedic Aushdhalaya, Saram",SubCentre,Jharkhand,Bokaro,GUMIA,GUMIA,Musculoskeletal Disorder Camp ,(14th March 2024),Health talk,2024
690,1125635365,"Rajkiya Ayurvedic Aushdhalaya, Saram",SubCentre,Jharkhand,Bokaro,GUMIA,GUMIA,Geriatric camp ,(16th March 2024),Health talk,2024
708,1125635423,"Rajkiya Ayurvedic Aushdhalaya, Barmasia",SubCentre,Jharkhand,Bokaro,CHANDANKIYARI,CHANDANKIYARI,yoga session at residential sports academy chandankiyari ,(2nd March 2024),Yoga,2024
709,1125635423,"Rajkiya Ayurvedic Aushdhalaya, Barmasia",SubCentre,Jharkhand,Bokaro,CHANDANKIYARI,CHANDANKIYARI,yoga session (jal neti -suddhi kriya),(4th March 2024),Yoga,2024
710,1125635423,"Rajkiya Ayurvedic Aushdhalaya, Barmasia",SubCentre,Jharkhand,Bokaro,CHANDANKIYARI,CHANDANKIYARI,yoga ,(9th March 2024),Yoga,2024
711,1125635423,"Rajkiya Ayurvedic Aushdhalaya, Barmasia",SubCentre,Jharkhand,Bokaro,CHANDANKIYARI,CHANDANKIYARI,ayurvedia ,(13th March 2024),Yoga,2024
776,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,AYUSH MELA,(4th March 2024),Yoga,2024
777,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,MEETING AT AYUSH JOINT DISPENSARY ,(1st March 2024),"Yoga,Other
",2024
778,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA,(2nd March 2024),Yoga,2024
779,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA AT AAM,(3rd March 2024),Yoga,2024
780,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,"AYUSH PRAKHAND MELA AT NAGRIKALA ,BHAGMARA",(5th March 2024),Yoga,2024
781,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA AT SCHOOL ,(6th March 2024),Yoga,2024
782,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,AYUSH PRAKHAND MELA ,(7th March 2024),Yoga,2024
783,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA ,(9th March 2024),Yoga,2024
784,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,National GDM Awareness Day(10th March 2024),(10th March 2024),Yoga,2024
785,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA,(11th March 2024),Yoga,2024
786,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA ,(12th March 2024),Yoga,2024
787,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA,(13th March 2024),Yoga,2024
788,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA ,(14th March 2024),Yoga,2024
789,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA,(15th March 2024),Yoga,2024
790,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,AYUSH CAPM AT OLD AGE HOME ,(16th March 2024),"Health talk,Yoga",2024
791,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA ,(17th March 2024),Yoga,2024
792,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA AT SCHOOL,(18th March 2024),Yoga,2024
793,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA AT SCHOOL,(19th March 2024),Yoga,2024
794,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,AYUSH GRAM CAMP ,(20th March 2024),"Yoga,Other
",2024
795,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA,(21st March 2024),"Yoga,Other
",2024
796,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,MEETING,(23rd March 2024),Community meeting,2024
797,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA,(22nd March 2024),Yoga,2024
798,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,World Tuberculosis Day(24th March 2024),(24th March 2024),Yoga,2024
799,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA,(26th March 2024),Yoga,2024
800,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,yoga,(27th March 2024),Yoga,2024
801,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA ,(28th March 2024),Yoga,2024
802,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA,(29th March 2024),Yoga,2024
803,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA,(30th March 2024),Yoga,2024
804,1125643310,"Rajkiya Ayurvedic Unani, Mahubani",SubCentre,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,YOGA ,(31st March 2024),Yoga,2024
841,1125645653,"Rajkiya Homeopathic Aushdhalaya, Nala",SubCentre,Jharkhand,Jamtara,NALA,NALA,Poshan pakhwada 2024,(20th March 2024),Awareness activity about eat right,2024
842,1125646131,"Rajkiya Ayurvedic Aushdhalaya, Gumla",SubCentre,Jharkhand,Gumla,GUMLA,GUMLA,geriatric ,(23rd March 2024),Yoga,2024
843,1125646131,"Rajkiya Ayurvedic Aushdhalaya, Gumla",SubCentre,Jharkhand,Gumla,GUMLA,GUMLA,yoga,(28th March 2024),"Health talk,Other
",2024
844,1125646131,"Rajkiya Ayurvedic Aushdhalaya, Gumla",SubCentre,Jharkhand,Gumla,GUMLA,GUMLA,yoga class,(30th March 2024),Yoga,2024
932,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,MONTHLY MEETING ,(1st March 2024),"Community meeting,Yoga,Other
",2024
933,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,general opd and morning session yoga,(2nd March 2024),"Special screening talk,Yoga",2024
934,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,morning session yoga,(3rd March 2024),Yoga,2024
935,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,GOVINDPUR PRAKHAND MELA,(4th March 2024),"Special screening talk,Yoga",2024
936,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"general OPD, morning yoga session and ASHA duty",(5th March 2024),"Special screening talk,Yoga,Other
",2024
937,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"NIRSHA BLOCK health camp,yoga and sahiya duty",(6th March 2024),"Community meeting,Yoga,Other
",2024
938,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"SINDRI GURUDWARA prakhand mela, morninh yoga session and Sahiya duty",(7th March 2024),"Community meeting,Yoga,Other
",2024
939,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,International Women's Day(8th March 2024),(8th March 2024),"Special screening talk,Yoga",2024
940,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"general opd,morning yoga and ASHA duty",(9th March 2024),"Special screening talk,Yoga,Other
",2024
941,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,National GDM Awareness Day(10th March 2024),(10th March 2024),"Community meeting,Yoga",2024
942,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"general OPD, morning yoga session ",(11th March 2024),"Special screening talk,Yoga,Other
",2024
943,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"Fularitand camp , yoga  and HWC duty",(18th March 2024),"Special screening talk,Yoga,Other
",2024
944,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,morning yoga session and HWC ASHA duty,(12th March 2024),"Yoga,Other
",2024
945,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"morning session yoga , AAM ASHA duty",(13th March 2024),"Yoga,Other
",2024
946,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,morning yoga session,(14th March 2024),"Yoga,Other
",2024
947,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"morning yoga session, AAM ASHA duty",(15th March 2024),Yoga,2024
948,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"3rd saturday GERIATRIC CAMP, morning yoga session and AAM ASHA duty",(16th March 2024),"Special screening talk,Sports activity,Yoga,Other
",2024
949,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,morning yoga session,(17th March 2024),Yoga,2024
950,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"Old age home camp @industrial and commerce association trust Joraphatak, morning yoga and AAM ASHA duty",(19th March 2024),"Special screening talk,Yoga,Other
",2024
951,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"barpichri camp,morning yoga and Asha duty",(20th March 2024),"Community meeting,Yoga,Other
",2024
952,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"general opd, holi samaroh at sadar ,morning yoga, Asha duty",(21st March 2024),"walkathone,Yoga,Other
",2024
953,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"pathargariya camp, morning yoga session and AAM ASHA DUTY",(22nd March 2024),"Community meeting,walkathone,Yoga,Other
",2024
954,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"POSHAN PAKHWARA CAMP, morning yoga session ",(23rd March 2024),"Community meeting,Yoga",2024
955,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,World Tuberculosis Day(24th March 2024),(24th March 2024),Yoga,2024
956,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,morning yoga session,(25th March 2024),Yoga,2024
957,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,general opd and yoga,(26th March 2024),"Special screening talk,Yoga",2024
958,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,general opd and yoga session,(27th March 2024),"Special screening talk,Yoga",2024
959,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,general opd,(28th March 2024),"Special screening talk,Yoga,Other
",2024
960,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"general opd, Yoga, Asha screening",(29th March 2024),"Special screening talk,Yoga,Other
",2024
961,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,"General Opd, yoga, AAM ASHA duty",(30th March 2024),"Special screening talk,Yoga,Other
",2024
962,1126227659,"Rajkiya Unani Aushdhalaya, Basepur",SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,morning yoga session,(31st March 2024),Yoga,2024
999,1126234259,"Rajkiya Ayuevedic Aushdhalaya, shankarda",SubCentre,Jharkhand,Purbi Singhbhum,POTKA,POTKA,poshan pakhwada,(22nd March 2024),Awareness activity about eat right,2024
"1,005",1126234556,"Rajkiya Ayurvedic Aushdhalaya, Jainagar",SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,yoga,(3rd March 2024),Yoga,2024
"1,006",1126234556,"Rajkiya Ayurvedic Aushdhalaya, Jainagar",SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,yoga in village,(19th March 2024),Yoga,2024
"1,007",1126234556,"Rajkiya Ayurvedic Aushdhalaya, Jainagar",SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,yoga,(17th March 2024),Yoga,2024
"1,008",1126234556,"Rajkiya Ayurvedic Aushdhalaya, Jainagar",SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,yoga,(22nd March 2024),Yoga,2024
"1,024",1126245263,"Rajkiya Ayuevedic Aushdhalaya, Chandil",SubCentre,Jharkhand,Sarikela-Kharswana,CHANDIL,,roshan pakhawara ,(22nd March 2024),"Other
",2024
"1,027",1126245719,"Rajkiya Homeopathic Aushdhalaya, Rajnagar",SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,Poshan Pakhwada Health Camp In Anganwadi Rajnagar,(21st March 2024),Awareness activity about eat right,2024
"1,034",1126432614,HSC ANGARDIHA,SubCentre,Jharkhand,Pashchimi Singhbhum,TANTNAGAR,TANTNAGAR,AHWD ,(26th March 2024),Health talk,2024
"1,035",1126432614,HSC ANGARDIHA,SubCentre,Jharkhand,Pashchimi Singhbhum,TANTNAGAR,TANTNAGAR,AHWD,(27th March 2024),Health talk,2024
"1,036",1126432614,HSC ANGARDIHA,SubCentre,Jharkhand,Pashchimi Singhbhum,TANTNAGAR,TANTNAGAR,AHWD ,(28th March 2024),Health talk,2024
"1,089",1126722329,"Rajkiya Unani Aushdhalaya, Tinpahar",SubCentre,Jharkhand,Sahibganj,SAHIBGANJ,SAHIBGANG,poshan Pakhwada,(22nd March 2024),Awareness activity about eat right,2024
"1,106",1126763125,"Rajkiya Homeopathic Aushdhalaya, Littipara",SubCentre,Jharkhand,Pakaur,LITIPARA,LITIPARA,yoga,(13th March 2024),Community meeting,2024
"1,107",1126763125,"Rajkiya Homeopathic Aushdhalaya, Littipara",SubCentre,Jharkhand,Pakaur,LITIPARA,LITIPARA,ayushman health mela and yoga,(22nd March 2024),Community meeting,2024
"1,108",1126763125,"Rajkiya Homeopathic Aushdhalaya, Littipara",SubCentre,Jharkhand,Pakaur,LITIPARA,LITIPARA,wellness,(30th March 2024),School visit,2024
"1,120",1126862216,"Rajkiya Unani Aushdhalaya, Afjalur",SubCentre,Jharkhand,Jamtara,,,Camp,(7th March 2024),"Other
",2024
"1,121",1126862216,"Rajkiya Unani Aushdhalaya, Afjalur",SubCentre,Jharkhand,Jamtara,,,Camp,(11th March 2024),"Other
",2024
"1,122",1126862216,"Rajkiya Unani Aushdhalaya, Afjalur",SubCentre,Jharkhand,Jamtara,,,Bayo vriddh camp,(16th March 2024),"Other
",2024
"1,127",1132362268,UHWC Ram Nagar,Urban Health Centre,Jharkhand,Godda,GODDA,GODDA SADAR,Bujurg Divas,(16th March 2024),"Other
",2024
"1,128",1132362268,UHWC Ram Nagar,Urban Health Centre,Jharkhand,Godda,GODDA,GODDA SADAR,health Education,(20th March 2024),Health talk,2024
"1,131",1132373513,UHWC Shivpuri,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,Elderly Health Camp,(16th March 2024),"Other
",2024
"1,132",1132374115,UHWC Jamgoria,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,Elderly Health Camp,(16th March 2024),"Other
",2024
"1,133",1132375138,UHWC Yaduvansh Nagar,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,Elderly Health Camp,(16th March 2024),"Other
",2024
"1,134",1132375161,UHWC Mahtobandh,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,Elderly Health Camp,(16th March 2024),"Other
",2024
"1,135",1132375229,UHWC Demudih,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,Elderly Health Camp,(16th March 2024),"Other
",2024
"1,136",1132375252,UHWC Pratappur,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,elderly health camp ,(16th March 2024),Health talk,2024
"1,138",1132375526,UHWC Azadnagar,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,oral health day ,(14th March 2024),"Health talk,Other
",2024
"1,139",1132375526,UHWC Azadnagar,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,Elderly health camp ,(16th March 2024),"Other
",2024
"1,140",1132375526,UHWC Azadnagar,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,health talk ,(18th March 2024),Health talk,2024
"1,143",1132375559,UHWC Khedadih,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,Masik Bujurg Divas,(16th March 2024),Community meeting,2024
"1,145",1132451426,UHWC KARMATAND,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,Elderly Health Camp,(16th March 2024),"Other
",2024
"1,157",1132841121,UAAM-GONCHATOLA,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,Elderly Health Camp,(16th March 2024),"Other
",2024
"1,158",1132851146,UAAM-SANGAJORI,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,Elderly Health Camp,(16th March 2024),"Other
",2024
"1,159",1132851260,UAAM-KAMALDIH,Urban Health Centre,Jharkhand,Bokaro,CHAS,CHAS,Elderly health camp ,(16th March 2024),"Other
",2024
"1,164",1133363158,HWC Tukbera,SubCentre,Jharkhand,Palamu,BISHRAMPUR,BISHRAMPUR,Yoga,(1st March 2024),Yoga,2024
"1,165",1133363158,HWC Tukbera,SubCentre,Jharkhand,Palamu,BISHRAMPUR,BISHRAMPUR,Yoga,(4th March 2024),Yoga,2024
"1,166",1133363158,HWC Tukbera,SubCentre,Jharkhand,Palamu,BISHRAMPUR,BISHRAMPUR,Yoga,(5th March 2024),Yoga,2024
"1,167",1133363158,HWC Tukbera,SubCentre,Jharkhand,Palamu,BISHRAMPUR,BISHRAMPUR,Yoga,(6th March 2024),Yoga,2024
"1,180",1152361349,HSC SINGHPOKHARIA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,World oral health day,(20th March 2024),"Other
",2024
"1,184",1155123837,HSC BETEYA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,"RI, ANC check up and NCD screening ",(14th March 2024),Health talk,2024
"1,185",1155123837,HSC BETEYA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,Monthly meeting ,(15th March 2024),Health talk,2024
"1,186",1155123837,HSC BETEYA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,Elderly health day ,(16th March 2024),Health talk,2024
"1,187",1155123837,HSC BETEYA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,VHSNC ,(18th March 2024),Health talk,2024
"1,188",1155123837,HSC BETEYA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,VHSNC at Beteya NCD screening ,(23rd March 2024),Health talk,2024
"1,214",1155335365,HSC SATDIHA,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,TB awareness meeting,(13th March 2024),"Other
",2024
